ENSEMBL	SYMBOL	ENTREZID
ENSG00000233352	ENST00000422041	
ENSG00000233353	RPS7P9	NA
ENSG00000233354	LINC00028	NA
ENSG00000233355	CHRM3-AS2	NA
ENSG00000233357	RPL30P15	NA
ENSG00000233358	ENST00000420572	
ENSG00000233359	ENST00000447916	
ENSG00000233360	ENST00000456099	
ENSG00000233363	ENST00000451116	
ENSG00000233365	ENST00000444219	
ENSG00000233366	ZNF90P2	NA
ENSG00000233367	ENST00000411561	
ENSG00000233369	GTF2IP4	NA
ENSG00000233370	ENST00000418944	
ENSG00000233372	ENST00000441046	
ENSG00000233376	ENST00000455642	
ENSG00000233377	MTND4P20	NA
ENSG00000233378	USP9YP34	NA
ENSG00000233379	ENST00000435281	
ENSG00000233380	RPS2P48	NA
ENSG00000233381	AK4P3	NA
ENSG00000233382	NKAPP1	NA
ENSG00000233383	ENST00000457546	
ENSG00000233384	ENST00000437416	
ENSG00000233385	MTCO3P8	NA
ENSG00000233387	ENST00000414308	
ENSG00000233388	ENST00000417397	
ENSG00000233392	ENST00000418218	
ENSG00000233392	ENST00000438506	
ENSG00000233392	ENST00000457369	
ENSG00000233393	ENST00000422473	
ENSG00000233395	LINC00841	NA
ENSG00000233396	LINC01719	NA
ENSG00000233397	ENST00000432251	
ENSG00000233399	LINC01648	NA
ENSG00000233401	PRKAR1AP1	NA
ENSG00000233402	TARDBPP1	NA
ENSG00000233403	ENST00000423914	
ENSG00000233405	LINC01046	NA
ENSG00000233406	ENST00000480705	
ENSG00000233407	ENST00000440897	
ENSG00000233408	ENST00000444162	
ENSG00000233409	FANK1-AS1	NA
ENSG00000233410	LINC01222	NA
ENSG00000233411	ENST00000417969	
ENSG00000233412	OR5H15	403274
ENSG00000233415	ENST00000423153	
ENSG00000233416	ENST00000421295	
ENSG00000233417	ENST00000456062	
ENSG00000233419	ENST00000413189	
ENSG00000233420	ENST00000444032	
ENSG00000233421	LINC01783	NA
ENSG00000233423	ENST00000420758	
ENSG00000233424	ENST00000439824	
ENSG00000233425	KRT18P67	NA
ENSG00000233426	EIF3FP3	NA
ENSG00000233427	ENST00000418471	
ENSG00000233428	PPIAP65	NA
ENSG00000233429	HOTAIRM1	NA
ENSG00000233430	ENST00000449024	
ENSG00000233431	ENST00000457706	
ENSG00000233432	ENST00000425455	
ENSG00000233433	ENST00000424220	
ENSG00000233435	AGGF1P2	NA
ENSG00000233436	BTBD18	643376
ENSG00000233437	ENST00000448242	
ENSG00000233437	ENST00000454719	
ENSG00000233440	HMGA1P6	NA
ENSG00000233441	CYP2AB1P	NA
ENSG00000233442	PPP6R2P1	NA
ENSG00000233444	ENST00000426710	
ENSG00000233445	RPL17P11	NA
ENSG00000233446	ENST00000440833	
ENSG00000233447	ENST00000432787	
ENSG00000233448	PMS2P9	NA
ENSG00000233449	MTATP6P14	NA
ENSG00000233451	ENST00000422675	
ENSG00000233452	STXBP5-AS1	NA
ENSG00000233454	ENST00000440210	
ENSG00000233455	ENST00000451327	
ENSG00000233456	LINC01077	NA
ENSG00000233457	ENST00000428243	
ENSG00000233459	ENST00000430003	
ENSG00000233460	RPL35AP31	NA
ENSG00000233461	ENST00000416221	
ENSG00000233461	ENST00000425412	
ENSG00000233461	ENST00000440665	
ENSG00000233461	ENST00000450783	
ENSG00000233461	ENST00000454631	
ENSG00000233464	NANOGP11	NA
ENSG00000233467	ENST00000411473	
ENSG00000233469	ST6GALNAC4P1	NA
ENSG00000233470	ENST00000426547	
ENSG00000233471	KRT18P62	NA
ENSG00000233472	ENST00000425137	
ENSG00000233473	RAD1P2	NA
ENSG00000233476	EEF1A1P6	NA
ENSG00000233477	PPIAP38	NA
ENSG00000233478	ENST00000436991	
ENSG00000233479	ENST00000439382	
ENSG00000233480	LINC01683	NA
ENSG00000233482	ENST00000439455	
ENSG00000233483	ENST00000420431	
ENSG00000233483	ENST00000589518	
ENSG00000233483	ENST00000591361	
ENSG00000233484	ENST00000447509	
ENSG00000233485	ENST00000428747	
ENSG00000233487	RPSAP69	NA
ENSG00000233489	PAXBP1P1	NA
ENSG00000233491	ENST00000412900	
ENSG00000233491	ENST00000413944	
ENSG00000233491	ENST00000455420	
ENSG00000233491	ENST00000636004	
ENSG00000233491	ENST00000636281	
ENSG00000233492	ENST00000431034	
ENSG00000233493	TMEM238	388564
ENSG00000233494	ENST00000453431	
ENSG00000233496	SYNJ2-IT1	NA
ENSG00000233497	HNRNPA1P60	NA
ENSG00000233499	OR5B1P	NA
ENSG00000233502	ENST00000425235	
ENSG00000233503	HNRNPLP1	NA
ENSG00000233508	ENST00000430025	
ENSG00000233508	ENST00000611791	
ENSG00000233509	ZNF197-AS1	NA
ENSG00000233511	ENST00000431564	
ENSG00000233514	ENST00000402743	
ENSG00000233515	LINC01518	NA
ENSG00000233516	ENST00000436524	
ENSG00000233517	ENST00000411479	
ENSG00000233518	RPL7P35	NA
ENSG00000233519	ENST00000455599	
ENSG00000233521	LINC01638	NA
ENSG00000233522	FAM224A	NA
ENSG00000233523	PHBP5	NA
ENSG00000233524	RANP8	NA
ENSG00000233526	RFC5P1	NA
ENSG00000233527	ZNF529-AS1	NA
ENSG00000233528	LINC00430	NA
ENSG00000233529	HCG21	NA
ENSG00000233531	DEFA10P	NA
ENSG00000233532	LINC00460	NA
ENSG00000233533	MKNK2P1	NA
ENSG00000233534	ENST00000416481	
ENSG00000233535	ENST00000448948	
ENSG00000233536	ENST00000438416	
ENSG00000233537	TEDDM2P	NA
ENSG00000233538	ENST00000370380	
ENSG00000233539	ENST00000451905	
ENSG00000233539	ENST00000469937	
ENSG00000233539	ENST00000487094	
ENSG00000233540	DNM3-IT1	NA
ENSG00000233541	RPL31P47	NA
ENSG00000233542	ENST00000443930	
ENSG00000233543	CHTF8P1	NA
ENSG00000233544	EIF3KP2	NA
ENSG00000233545	CYCSP33	NA
ENSG00000233546	PRYP5	NA
ENSG00000233547	ENST00000369391	
ENSG00000233548	CYCSP44	NA
ENSG00000233549	CYCSP35	NA
ENSG00000233550	MTCYBP8	NA
ENSG00000233551	LSM1P1	NA
ENSG00000233553	ENST00000457467	
ENSG00000233554	B4GALT1-AS1	NA
ENSG00000233555	ENST00000433508	
ENSG00000233557	NFU1P2	NA
ENSG00000233558	ENST00000435100	
ENSG00000233559	LINC00513	NA
ENSG00000233560	KRT8P39	NA
ENSG00000233562	ENST00000454879	
ENSG00000233563	OR52E7P	NA
ENSG00000233565	ENST00000451924	
ENSG00000233569	ENST00000450938	
ENSG00000233570	LINC00690	NA
ENSG00000233571	ENST00000412652	
ENSG00000233574	ENST00000449126	
ENSG00000233575	ENST00000432346	
ENSG00000233576	ENST00000445553	
ENSG00000233577	ENST00000411511	
ENSG00000233577	ENST00000432495	
ENSG00000233578	EIF4EP1	NA
ENSG00000233579	KRT8P15	NA
ENSG00000233581	ENST00000452736	
ENSG00000233583	ENST00000441261	
ENSG00000233585	ENST00000419045	
ENSG00000233586	ENST00000432512	
ENSG00000233587	LINC01884	NA
ENSG00000233588	CYP51A1P2	NA
ENSG00000233589	ENST00000425820	
ENSG00000233590	ENST00000429634	
ENSG00000233590	ENST00000444086	
ENSG00000233593	ENST00000435649	
ENSG00000233593	ENST00000443802	
ENSG00000233593	ENST00000455680	
ENSG00000233593	ENST00000606660	
ENSG00000233593	ENST00000634619	
ENSG00000233593	ENST00000635581	
ENSG00000233593	ENST00000635959	
ENSG00000233593	ENST00000636917	
ENSG00000233593	ENST00000637260	
ENSG00000233594	BTF3P5	NA
ENSG00000233595	MTND2P29	NA
ENSG00000233597	ENST00000498753	
ENSG00000233601	NCOR1P3	NA
ENSG00000233602	ERI3-IT1	NA
ENSG00000233603	JTBP1	NA
ENSG00000233605	LINC01851	NA
ENSG00000233606	OR6C66P	NA
ENSG00000233607	LINC01392	NA
ENSG00000233608	TWIST2	117581
ENSG00000233609	RPL10P19	NA
ENSG00000233610	LINC00462	NA
ENSG00000233611	ENST00000415226	
ENSG00000233611	ENST00000483218	
ENSG00000233613	DCUN1D2-AS	NA
ENSG00000233614	DDX11L10	NA
ENSG00000233615	HNRNPA1P42	NA
ENSG00000233616	ENST00000439471	
ENSG00000233619	ENST00000437571	
ENSG00000233620	ENST00000430890	
ENSG00000233620	ENST00000442606	
ENSG00000233620	ENST00000445619	
ENSG00000233620	ENST00000446411	
ENSG00000233621	LINC01137	NA
ENSG00000233622	CYP2T1P	NA
ENSG00000233623	PGAM1P11	NA
ENSG00000233625	ENST00000425405	
ENSG00000233626	ENST00000416056	
ENSG00000233627	C4A-AS1	NA
ENSG00000233632	ENST00000421145	
ENSG00000233633	ENST00000444079	
ENSG00000233634	GOT2P5	NA
ENSG00000233635	ENST00000435892	
ENSG00000233635	ENST00000581421	
ENSG00000233639	LINC01158	NA
ENSG00000233640	KRTAP13-5P	NA
ENSG00000233642	GPR158-AS1	NA
ENSG00000233643	ENST00000441001	
ENSG00000233644	ARHGEF7-IT1	NA
ENSG00000233645	ENST00000424689	
ENSG00000233646	OR52T1P	NA
ENSG00000233647	NENFP1	NA
ENSG00000233648	ENST00000443543	
ENSG00000233651	ENST00000428709	
ENSG00000233652	CICP1	NA
ENSG00000233653	CICP7	NA
ENSG00000233654	ENST00000457407	
ENSG00000233655	IGHD4-4	NA
ENSG00000233656	ENST00000419796	
ENSG00000233659	NDUFA5P4	NA
ENSG00000233661	SPIN4-AS1	NA
ENSG00000233662	CALM2P4	NA
ENSG00000233663	ENST00000446972	
ENSG00000233664	NDUFS5P3	NA
ENSG00000233665	ENST00000428825	
ENSG00000233665	ENST00000610464	
ENSG00000233668	ENST00000372214	
ENSG00000233670	PIRT	644139
ENSG00000233671	ENST00000423285	
ENSG00000233672	RNASEH2B-AS1	NA
ENSG00000233673	ANAPC1P1	NA
ENSG00000233674	ENST00000427515	
ENSG00000233676	FDPSP6	NA
ENSG00000233677	DDX39BP1	NA
ENSG00000233680	HNRNPA1P27	NA
ENSG00000233681	CEACAMP1	NA
ENSG00000233682	ENST00000419064	
ENSG00000233682	ENST00000608986	
ENSG00000233683	ENST00000413033	
ENSG00000233684	LINC01865	NA
ENSG00000233685	OR6L1P	NA
ENSG00000233686	PIEZO1P1	NA
ENSG00000233688	ENST00000451418	
ENSG00000233689	ENST00000447158	
ENSG00000233690	EBAG9P1	NA
ENSG00000233691	ENST00000450131	
ENSG00000233693	ENST00000421530	
ENSG00000233694	LINC02579	NA
ENSG00000233695	GAS6-AS1	NA
ENSG00000233699	TTTY18	NA
ENSG00000233701	PRR23C	389152
ENSG00000233702	ENST00000439643	
ENSG00000233703	ENST00000456245	
ENSG00000233705	SLC26A4-AS1	NA
ENSG00000233706	ENST00000433837	
ENSG00000233707	RPL22P11	NA
ENSG00000233708	ENST00000448759	
ENSG00000233709	MTND4P28	NA
ENSG00000233710	ENST00000449099	
ENSG00000233711	EIF4EBP2P1	NA
ENSG00000233712	ENST00000449287	
ENSG00000233713	ENST00000427811	
ENSG00000233714	ENST00000415245	
ENSG00000233716	ENST00000438685	
ENSG00000233717	RPS29P29	NA
ENSG00000233718	MYCNOS	10408
ENSG00000233719	GOT2P3	NA
ENSG00000233720	ENST00000440562	
ENSG00000233721	ENST00000454034	
ENSG00000233723	LINC01122	NA
ENSG00000233724	ENST00000441175	
ENSG00000233725	LINC00284	NA
ENSG00000233727	ENST00000449233	
ENSG00000233728	ENST00000433474	
ENSG00000233729	ENST00000424510	
ENSG00000233730	LINC01765	NA
ENSG00000233732	IGHV3OR16-10	NA
ENSG00000233733	H2AFZP6	NA
ENSG00000233735	ENST00000412311	
ENSG00000233735	ENST00000444308	
ENSG00000233737	ENST00000531740	
ENSG00000233739	ENST00000445483	
ENSG00000233740	CICP2	NA
ENSG00000233741	ENST00000441321	
ENSG00000233746	LINC00656	NA
ENSG00000233747	RPL36AP13	NA
ENSG00000233750	CICP27	NA
ENSG00000233751	ENST00000412747	
ENSG00000233752	ENST00000427200	
ENSG00000233754	ENST00000420273	
ENSG00000233755	ENST00000424084	
ENSG00000233755	ENST00000429666	
ENSG00000233756	DSCAM-IT1	NA
ENSG00000233757	ENST00000425953	
ENSG00000233757	ENST00000610384	
ENSG00000233757	ENST00000614286	
ENSG00000233760	ENST00000420912	
ENSG00000233760	ENST00000430426	
ENSG00000233760	ENST00000457000	
ENSG00000233762	ENST00000433675	
ENSG00000233764	MTCO1P20	NA
ENSG00000233765	ENST00000417001	
ENSG00000233766	ENST00000424116	
ENSG00000233766	ENST00000428980	
ENSG00000233766	ENST00000594023	
ENSG00000233766	ENST00000594591	
ENSG00000233766	ENST00000594798	
ENSG00000233766	ENST00000595918	
ENSG00000233766	ENST00000596486	
ENSG00000233766	ENST00000597204	
ENSG00000233766	ENST00000598327	
ENSG00000233766	ENST00000599681	
ENSG00000233766	ENST00000602099	
ENSG00000233766	ENST00000609865	
ENSG00000233766	ENST00000609952	
ENSG00000233766	ENST00000625221	
ENSG00000233766	ENST00000625555	
ENSG00000233766	ENST00000628836	
ENSG00000233766	ENST00000629279	
ENSG00000233766	ENST00000630824	
ENSG00000233767	PSMA6P3	NA
ENSG00000233771	CICP5	NA
ENSG00000233774	MED14P1	NA
ENSG00000233775	ENST00000448134	
ENSG00000233776	LINC01251	NA
ENSG00000233778	ENST00000465478	
ENSG00000233780	HNRNPA1P30	NA
ENSG00000233782	ZNF90P3	NA
ENSG00000233783	ENST00000456904	
ENSG00000233783	ENST00000596385	
ENSG00000233783	ENST00000596669	
ENSG00000233783	ENST00000597894	
ENSG00000233783	ENST00000599572	
ENSG00000233783	ENST00000600590	
ENSG00000233783	ENST00000617755	
ENSG00000233785	ENST00000366134	
ENSG00000233786	CDC27P1	NA
ENSG00000233787	ENST00000503762	
ENSG00000233791	LINC01136	NA
ENSG00000233792	PUDPP2	NA
ENSG00000233797	UFL1-AS1	NA
ENSG00000233799	ENST00000454037	
ENSG00000233802	TRIM49D2	729384
ENSG00000233803	TSPY4	728395
ENSG00000233805	ENST00000426885	
ENSG00000233806	LINC01237	NA
ENSG00000233807	ENST00000452559	
ENSG00000233810	MOB1AP2	NA
ENSG00000233814	ENST00000448065	
ENSG00000233816	IFNA13	3447
ENSG00000233817	ENST00000437712	
ENSG00000233818	ENST00000428667	
ENSG00000233818	ENST00000454980	
ENSG00000233819	ENST00000424917	
ENSG00000233820	ENST00000445872	
ENSG00000233820	ENST00000602289	
ENSG00000233821	ENOX1-AS1	NA
ENSG00000233822	HIST1H2BN	8341
ENSG00000233823	ENST00000451697	
ENSG00000233824	ENST00000414127	
ENSG00000233825	ENST00000412085	
ENSG00000233827	CCNQP1	NA
ENSG00000233828	LINC01949	NA
ENSG00000233829	ENST00000416146	
ENSG00000233830	EIF4HP1	NA
ENSG00000233832	ENST00000427864	
ENSG00000233833	ETF1P3	NA
ENSG00000233834	ENST00000430859	
ENSG00000233834	ENST00000439058	
ENSG00000233834	ENST00000439446	
ENSG00000233835	ENST00000436418	
ENSG00000233836	ENST00000462186	
ENSG00000233836	ENST00000471224	
ENSG00000233836	ENST00000472297	
ENSG00000233836	ENST00000475499	
ENSG00000233837	EIF3LP2	NA
ENSG00000233838	DPH3P1	NA
ENSG00000233839	ENST00000457967	
ENSG00000233840	PCDH9-AS4	NA
ENSG00000233842	ENST00000414967	
ENSG00000233843	CYCSP48	NA
ENSG00000233844	KCNQ5-IT1	NA
ENSG00000233845	ENST00000422201	
ENSG00000233846	SELENOTP1	NA
ENSG00000233847	ENST00000457499	
ENSG00000233848	ENST00000421167	
ENSG00000233849	ENST00000445084	
ENSG00000233850	ENST00000448734	
ENSG00000233851	LATS2-AS1	NA
ENSG00000233852	ENST00000457609	
ENSG00000233854	POU6F2-AS2	NA
ENSG00000233858	ENST00000430626	
ENSG00000233859	ADH5P4	NA
ENSG00000233860	ENST00000452412	
ENSG00000233861	MGAT2P1	NA
ENSG00000233862	ENST00000420016	
ENSG00000233862	ENST00000453606	
ENSG00000233862	ENST00000455424	
ENSG00000233864	TTTY15	NA
ENSG00000233866	ENST00000424770	
ENSG00000233867	SLC9B1P3	NA
ENSG00000233868	ENST00000417147	
ENSG00000233869	RPSAP27	NA
ENSG00000233870	ENST00000437460	
ENSG00000233871	DLG5-AS1	NA
ENSG00000233872	ENST00000428904	
ENSG00000233873	RPL7P44	NA
ENSG00000233874	ENST00000440201	
ENSG00000233875	ENST00000421866	
ENSG00000233876	GAPDHP68	NA
ENSG00000233877	ENST00000446914	
ENSG00000233878	ENST00000436670	
ENSG00000233880	ENST00000434731	
ENSG00000233882	LINC01680	NA
ENSG00000233884	ENST00000411992	
ENSG00000233885	YEATS2-AS1	NA
ENSG00000233887	ENST00000427866	
ENSG00000233888	MTCO2P17	NA
ENSG00000233891	ENST00000412409	
ENSG00000233891	ENST00000434611	
ENSG00000233891	ENST00000435557	
ENSG00000233891	ENST00000440521	
ENSG00000233891	ENST00000443306	
ENSG00000233891	ENST00000444001	
ENSG00000233891	ENST00000451416	
ENSG00000233892	PAIP1P1	NA
ENSG00000233893	EZR-AS1	NA
ENSG00000233894	ENST00000411417	
ENSG00000233894	ENST00000442876	
ENSG00000233895	ENST00000412571	
ENSG00000233895	ENST00000426012	
ENSG00000233895	ENST00000432334	
ENSG00000233896	PDYN-AS1	NA
ENSG00000233900	RPL17P35	NA
ENSG00000233901	LINC01503	NA
ENSG00000233902	ENST00000440087	
ENSG00000233903	ENST00000420096	
ENSG00000233905	LONRF2P2	NA
ENSG00000233906	ENST00000440888	
ENSG00000233907	LINC01761	NA
ENSG00000233908	ENST00000441999	
ENSG00000233909	UBE2V1P4	NA
ENSG00000233910	GTF2F2P2	NA
ENSG00000233912	ENST00000439325	
ENSG00000233913	RPL10P9	NA
ENSG00000233915	UBE2Q2P10	NA
ENSG00000233916	ZDHHC20P1	NA
ENSG00000233917	POTEB	100996331
ENSG00000233918	ENST00000454392	
ENSG00000233919	ENST00000415774	
ENSG00000233920	ENST00000430677	
ENSG00000233921	RPS15AP40	NA
ENSG00000233922	LINC01694	NA
ENSG00000233924	RPSAP13	NA
ENSG00000233926	ENST00000413050	
ENSG00000233926	ENST00000437181	
ENSG00000233927	RPS28	6234
ENSG00000233928	ENST00000439992	
ENSG00000233928	ENST00000445233	
ENSG00000233929	MT1XP1	NA
ENSG00000233930	KRTAP5-AS1	NA
ENSG00000233932	CTXN2	399697
ENSG00000233933	ENST00000446146	
ENSG00000233934	RPL21P38	NA
ENSG00000233936	ENST00000420883	
ENSG00000233937	ENST00000417281	
ENSG00000233937	ENST00000505151	
ENSG00000233937	ENST00000506340	
ENSG00000233937	ENST00000511331	
ENSG00000233937	ENST00000599439	
ENSG00000233939	ENST00000439114	
ENSG00000233940	RPL12P45	NA
ENSG00000233941	ENST00000449180	
ENSG00000233942	ENST00000416593	
ENSG00000233943	ENST00000429057	
ENSG00000233944	LINC00265-3P	NA
ENSG00000233945	ENST00000441776	
ENSG00000233946	RPS29P4	NA
ENSG00000233947	ENST00000418694	
ENSG00000233951	RCC2P3	NA
ENSG00000233952	FTLP15	NA
ENSG00000233953	ENST00000444873	
ENSG00000233954	UQCRHL	440567
ENSG00000233955	AHCYP3	NA
ENSG00000233956	BTF3P6	NA
ENSG00000233960	ENST00000441295	
ENSG00000233962	ENST00000445460	
ENSG00000233963	ATP8A2P3	NA
ENSG00000233966	UBE2SP1	NA
ENSG00000233967	ENST00000427048	
ENSG00000233967	ENST00000443221	
ENSG00000233967	ENST00000452402	
ENSG00000233968	ENST00000423551	
ENSG00000233968	ENST00000431157	
ENSG00000233968	ENST00000451713	
ENSG00000233969	ENST00000421825	
ENSG00000233970	ENST00000439196	
ENSG00000233971	RPS20P10	NA
ENSG00000233973	LINC01360	NA
ENSG00000233974	ENST00000502532	
ENSG00000233975	LINC02574	NA
ENSG00000233977	ENST00000421500	
ENSG00000233978	LINC02590	NA
ENSG00000233979	RPL22P21	NA
ENSG00000233980	FDPSP2	NA
ENSG00000233981	ENST00000427011	
ENSG00000233983	ENST00000432923	
ENSG00000233984	RPSAP14	NA
ENSG00000233985	LINC01681	NA
ENSG00000233987	ENST00000439479	
ENSG00000233990	ENST00000440219	
ENSG00000233993	ENST00000428285	
ENSG00000233994	GDI2P2	NA
ENSG00000233995	ENST00000454360	
ENSG00000233996	ENST00000449965	
ENSG00000233997	LINC01425	NA
ENSG00000233998	SETP5	NA
ENSG00000233999	IGKV3OR2-268	NA
ENSG00000234001	ENST00000448200	
ENSG00000234003	MTATP6P27	NA
ENSG00000234004	ENST00000427600	
ENSG00000234005	GAPDHP22	NA
ENSG00000234006	DDX39B-AS1	NA
ENSG00000234008	PPP1R2P2	NA
ENSG00000234009	RPL5P34	NA
ENSG00000234015	LINC02530	NA
ENSG00000234016	GNG10P1	NA
ENSG00000234017	ENST00000430685	
ENSG00000234019	ENST00000433646	
ENSG00000234020	CHIAP3	NA
ENSG00000234021	ENST00000419824	
ENSG00000234022	ENST00000438178	
ENSG00000234025	RBPMS2P1	NA
ENSG00000234026	ENST00000451737	
ENSG00000234028	ENST00000453008	
ENSG00000234028	ENST00000606164	
ENSG00000234030	TMEM97P1	NA
ENSG00000234031	RPS3AP44	NA
ENSG00000234033	RAC1P8	NA
ENSG00000234034	ENST00000441759	
ENSG00000234036	TXNP6	NA
ENSG00000234039	NDUFA5P7	NA
ENSG00000234040	RPL10P12	NA
ENSG00000234041	ENST00000424885	
ENSG00000234042	ENST00000452635	
ENSG00000234043	NUDT9P1	NA
ENSG00000234044	ENST00000456388	
ENSG00000234048	FAM96AP1	NA
ENSG00000234050	ENST00000413528	
ENSG00000234052	LINC01673	NA
ENSG00000234055	ENST00000434250	
ENSG00000234056	LINC00463	NA
ENSG00000234059	CASKP1	NA
ENSG00000234060	EDDM3CP	NA
ENSG00000234061	ENST00000441891	
ENSG00000234062	ENST00000424306	
ENSG00000234062	ENST00000426943	
ENSG00000234062	ENST00000431464	
ENSG00000234062	ENST00000438602	
ENSG00000234062	ENST00000440604	
ENSG00000234064	PRAMEF29P	NA
ENSG00000234065	MTND4P26	NA
ENSG00000234066	TAS2R62P	NA
ENSG00000234067	RPL5P10	NA
ENSG00000234068	PAGE2	203569
ENSG00000234068	PAGE2	389860
ENSG00000234069	GAPDHP53	NA
ENSG00000234070	SPATA17-AS1	NA
ENSG00000234071	ENST00000423896	
ENSG00000234072	ENST00000412749	
ENSG00000234072	ENST00000447070	
ENSG00000234072	ENST00000453289	
ENSG00000234073	ENST00000441346	
ENSG00000234075	RPL35AP	NA
ENSG00000234076	TPRG1-AS1	NA
ENSG00000234080	ENST00000423464	
ENSG00000234081	ELOCP10	NA
ENSG00000234083	ENST00000433344	
ENSG00000234084	ENST00000444302	
ENSG00000234085	ENST00000411435	
ENSG00000234087	ENST00000437424	
ENSG00000234088	RPS15AP7	NA
ENSG00000234089	ENST00000415836	
ENSG00000234089	ENST00000442649	
ENSG00000234091	ENST00000449462	
ENSG00000234093	RPS15AP11	NA
ENSG00000234099	MTND4P11	NA
ENSG00000234102	KRT19P4	NA
ENSG00000234104	ENST00000432942	
ENSG00000234105	ENST00000457372	
ENSG00000234106	SRP14P2	NA
ENSG00000234107	TPT1P1	NA
ENSG00000234108	ENST00000447525	
ENSG00000234109	RPL7P36	NA
ENSG00000234110	TSPY25P	NA
ENSG00000234111	LINC02433	NA
ENSG00000234112	ENST00000434499	
ENSG00000234115	ENST00000440581	
ENSG00000234116	ENST00000427176	
ENSG00000234117	ENST00000420595	
ENSG00000234118	RPL13AP6	NA
ENSG00000234119	ENST00000427568	
ENSG00000234120	ENST00000421457	
ENSG00000234121	GPM6BP3	NA
ENSG00000234122	TRBV22OR9-2	NA
ENSG00000234123	RHBDF1P1	NA
ENSG00000234124	CSN1S2AP	NA
ENSG00000234125	EEF1GP8	NA
ENSG00000234127	TRIM26	7726
ENSG00000234129	ENST00000433747	
ENSG00000234129	ENST00000608176	
ENSG00000234129	ENST00000608576	
ENSG00000234129	ENST00000608916	
ENSG00000234130	ENST00000441188	
ENSG00000234131	ELOCP8	NA
ENSG00000234132	ENST00000415359	
ENSG00000234132	ENST00000610411	
ENSG00000234134	ENST00000430970	
ENSG00000234135	RPL23AP83	NA
ENSG00000234136	ENST00000454526	
ENSG00000234139	ENST00000430679	
ENSG00000234139	ENST00000450129	
ENSG00000234141	ENST00000451066	
ENSG00000234142	LINC01675	NA
ENSG00000234143	UGT1A13P	NA
ENSG00000234144	COX6CP13	NA
ENSG00000234145	NAP1L4P3	NA
ENSG00000234146	AKAP8P1	NA
ENSG00000234147	ENST00000455011	
ENSG00000234148	LINC01961	NA
ENSG00000234149	ENST00000413431	
ENSG00000234152	ELOBP1	NA
ENSG00000234155	LINC02535	NA
ENSG00000234156	ENST00000419604	
ENSG00000234156	ENST00000431442	
ENSG00000234158	RPEP2	NA
ENSG00000234159	RBPMSLP	NA
ENSG00000234160	ENST00000413915	
ENSG00000234161	PABPC5-AS1	NA
ENSG00000234162	ENST00000413151	
ENSG00000234162	ENST00000423727	
ENSG00000234163	MTND4LP11	NA
ENSG00000234165	ENST00000446601	
ENSG00000234166	ARHGEF19-AS1	NA
ENSG00000234167	ELOBP4	NA
ENSG00000234168	LINC01039	NA
ENSG00000234169	LINC01868	NA
ENSG00000234170	ENST00000414107	
ENSG00000234170	ENST00000439973	
ENSG00000234170	ENST00000441907	
ENSG00000234171	RNASEH1-AS1	NA
ENSG00000234172	ENST00000441026	
ENSG00000234173	ENST00000422842	
ENSG00000234174	ENST00000438409	
ENSG00000234174	ENST00000446590	
ENSG00000234175	ENST00000442321	
ENSG00000234176	HSPA8P1	NA
ENSG00000234177	LINC01114	NA
ENSG00000234178	DEFA11P	NA
ENSG00000234179	MTCYBP1	NA
ENSG00000234181	ENST00000431804	
ENSG00000234182	ENST00000439575	
ENSG00000234183	LINC01952	NA
